plot,farm,region,island,commune,surface_ha,code_cult_2016,code_cult_2017,groupe_brut,groupe_resolu,culture_representante,cultive
P9627,E1434,1,2,97116,0.52,17,17,PN,PN,PN_PIQ,True
P9628,E1435,3,2,97119,0.86,10,6,CS,CS,CS_NGT_NISM,True
P9629,E1436,3,2,97102,0.19,18,18,IG,IG,IG_PLA,True
P9630,E1436,3,2,97102,1.17,6,6,CS,CS,CS_NGT_NISM,True
P9631,E1437,3,2,97102,0.85,6,6,CS,CS,CS_NGT_NISM,True
P9632,E1438,3,2,97119,0.17,10,10,JA,NC,,False
P9633,E1438,3,2,97119,1.37,6,6,CS,CS,CS_NGT_NISM,True
P9634,E1438,3,2,97119,0.16,16,10,JA,JA,JA,True
P9635,E1438,3,2,97119,1.1,6,6,CS,CS,CS_NGT_NISM,True
P9636,E1438,3,2,97119,0.98,6,6,CS,CS,CS_NGT_NISM,True
P9637,E1438,3,2,97119,2.19,6,6,CS,CS,CS_NGT_NISM,True
P9638,E1438,3,2,97119,0.33,16,16,PN,PN,PN_PIQ,True
P9639,E1438,3,2,97119,0.25,16,16,PN,PN,PN_PIQ,True
P9640,E1438,3,2,97119,0.57,16,16,PN,PN,PN_PIQ,True
P9641,E1438,3,2,97119,0.5,16,16,PN,PN,PN_PIQ,True
P9642,E1438,3,2,97119,0.54,17,14,NC,NC,,False
P9643,E1439,3,2,97102,1.6,10,6,CS,CS,CS_NGT_NISM,True
P9644,E1440,3,2,97102,0.81,10,16,PN,PN,PN_PIQ,True
P9645,E1440,3,2,97102,7.55,6,6,CS,CS,CS_NGT_NISM,True
P9646,E1440,3,2,97102,0.21,16,16,PN,PN,PN_PIQ,True
P9647,E1440,3,2,97119,0.73,16,16,PN,PN,PN_PIQ,True
P9648,E1440,3,2,97119,0.46,14,14,NC,NC,,False
P9649,E1440,3,2,97119,2.04,16,16,PN,PN,PN_PIQ,True
P9650,E1440,3,2,97102,0.94,10,16,PN,PN,PN_PIQ,True
P9651,E1440,3,2,97102,1.08,14,14,NC,NC,,False
P9652,E1440,3,2,97119,0.89,10,16,PN,PN,PN_PIQ,True
P9653,E1440,3,2,97119,0.2,6,6,CS,CS,CS_NGT_NISM,True
P9654,E1441,3,2,97122,1.17,16,16,PN,PN,PN_PIQ,True
P9655,E1441,3,2,97122,1.13,16,16,PN,PN,PN_PIQ,True
P9656,E1442,3,2,97102,1.15,6,17,PN,PN,PN_PIQ,True
P9657,E1442,3,2,97102,0.5,6,6,CS,CS,CS_NGT_NISM,True
P9658,E1442,3,2,97102,0.84,6,6,CS,CS,CS_NGT_NISM,True
P9659,E1442,3,2,97102,0.63,6,6,CS,CS,CS_NGT_NISM,True
P9660,E1443,3,2,97119,1.1,6,6,CS,CS,CS_NGT_NISM,True
P9661,E1444,3,2,97119,0.89,6,6,CS,CS,CS_NGT_NISM,True
P9662,E1444,3,2,97119,0.9,6,18,IG,IG,IG_PLA,True
P9663,E1444,3,2,97119,0.62,6,18,IG,IG,IG_PLA,True
P9664,E1445,3,2,97122,1.17,14,14,NC,NC,,False
P9665,E1446,3,2,97119,1.58,6,6,CS,CS,CS_NGT_NISM,True
P9666,E1446,3,2,97119,2.47,17,17,PN,PN,PN_PIQ,True
P9667,E1447,3,2,97119,1.6,6,6,CS,CS,CS_NGT_NISM,True
P9668,E1447,3,2,97119,0.88,6,6,CS,CS,CS_NGT_NISM,True
P9669,E1447,3,2,97119,0.67,6,6,CS,CS,CS_NGT_NISM,True
P9670,E1447,3,2,97119,0.44,6,6,CS,CS,CS_NGT_NISM,True
P9671,E1447,3,2,97119,0.64,6,6,CS,CS,CS_NGT_NISM,True
P9672,E1447,3,2,97119,0.07,10,10,JA,NC,,False
P9673,E1447,3,2,97119,0.12,6,6,CS,CS,CS_NGT_NISM,True
P9674,E1448,3,2,97102,0.7,6,6,CS,CS,CS_NGT_NISM,True
P9675,E1449,3,2,97102,0.1,18,18,IG,IG,IG_PLA,True
P9676,E1449,3,2,97102,0.73,17,17,PN,PN,PN_PIQ,True
P9677,E1449,3,2,97102,0.65,17,6,CS,CS,CS_NGT_NISM,True
P9678,E1450,3,2,97102,2.36,10,6,CS,CS,CS_NGT_NISM,True
P9679,E1451,3,2,97102,0.44,6,6,CS,CS,CS_NGT_NISM,True
P9680,E1451,3,2,97102,1.24,14,14,NC,NC,,False
P9681,E1451,3,2,97102,0.9,6,10,JA,JA,JA,True
P9682,E1451,3,2,97102,0.14,10,10,JA,NC,,False
P9683,E1451,3,2,97102,0.06,11,11,MA,MA,MA_ROTA,True
P9684,E1451,3,2,97102,0.37,10,10,JA,NC,,False
P9685,E1451,3,2,97102,0.49,10,10,JA,NC,,False
P9686,E1451,3,2,97102,0.34,6,6,CS,CS,CS_NGT_NISM,True
P9687,E1451,3,2,97102,0.48,14,14,NC,NC,,False
P9688,E1451,3,2,97102,0.7,6,6,CS,CS,CS_NGT_NISM,True
P9689,E1451,3,2,97102,0.49,6,6,CS,CS,CS_NGT_NISM,True
P9690,E1451,3,2,97102,0.78,10,10,JA,NC,,False
P9691,E1451,3,2,97102,1.99,14,10,JA,NC,,False
P9692,E1451,3,2,97102,2.57,14,10,JA,NC,,False
P9693,E1451,3,2,97102,0.53,14,10,JA,NC,,False
P9694,E1451,3,2,97102,0.34,10,10,JA,NC,,False
P9695,E1451,3,2,97102,0.84,16,10,JA,JA,JA,True
P9696,E1451,3,2,97102,0.2,6,6,CS,CS,CS_NGT_NISM,True
P9697,E1451,3,2,97102,3.71,14,10,JA,NC,,False
P9698,E1452,3,2,97119,1.65,6,6,CS,CS,CS_NGT_NISM,True
P9699,E1452,3,2,97119,1.27,6,6,CS,CS,CS_NGT_NISM,True
P9700,E1452,3,2,97119,0.36,17,17,PN,PN,PN_PIQ,True
P9701,E1452,3,2,97119,4.02,6,6,CS,CS,CS_NGT_NISM,True
P9702,E1453,3,2,97102,0.75,6,10,JA,JA,JA,True
P9703,E1453,3,2,97102,0.55,6,10,JA,JA,JA,True
P9704,E1453,3,2,97102,0.73,14,14,NC,NC,,False
P9705,E1453,3,2,97119,0.58,17,17,PN,PN,PN_PIQ,True
P9706,E1454,3,2,97122,0.58,18,10,JA,JA,JA,True
P9707,E1455,3,2,97122,0.66,6,6,CS,CS,CS_NGT_NISM,True
P9708,E1455,3,2,97102,0.19,6,6,CS,CS,CS_NGT_NISM,True
P9709,E1456,3,2,97102,0.98,14,14,NC,NC,,False
P9710,E1456,3,2,97102,0.97,16,16,PN,PN,PN_PIQ,True
P9711,E1456,3,2,97102,1.25,6,6,CS,CS,CS_NGT_NISM,True
P9712,E1456,3,2,97102,0.19,11,11,MA,MA,MA_ROTA,True
P9713,E1456,3,2,97102,1.29,6,6,CS,CS,CS_NGT_NISM,True
P9714,E1456,3,2,97102,0.3,6,6,CS,CS,CS_NGT_NISM,True
P9715,E1456,3,2,97102,0.31,16,16,PN,PN,PN_PIQ,True
P9716,E1456,3,2,97102,1.3,6,6,CS,CS,CS_NGT_NISM,True
P9717,E1456,3,2,97102,0.46,6,6,CS,CS,CS_NGT_NISM,True
P9718,E1456,3,2,97102,0.24,16,16,PN,PN,PN_PIQ,True
P9719,E1457,7,3,97108,0.29,6,6,CS,CS,CS_NGT_NISM,True
P9720,E1457,7,3,97108,0.38,6,6,CS,CS,CS_NGT_NISM,True
P9721,E1457,7,3,97108,0.53,6,6,CS,CS,CS_NGT_NISM,True
P9722,E1457,7,3,97108,0.08,6,6,CS,CS,CS_NGT_NISM,True
P9723,E1457,7,3,97108,0.25,6,6,CS,CS,CS_NGT_NISM,True
P9724,E1457,7,3,97108,0.62,6,6,CS,CS,CS_NGT_NISM,True
P9725,E1457,7,3,97108,0.85,6,6,CS,CS,CS_NGT_NISM,True
P9726,E1457,7,3,97108,0.7,6,6,CS,CS,CS_NGT_NISM,True
P9727,E1458,7,3,97112,0.49,6,6,CS,CS,CS_NGT_NISM,True
P9728,E1458,7,3,97112,1.21,16,16,PN,PN,PN_PIQ,True
P9729,E1458,7,3,97112,0.19,6,6,CS,CS,CS_NGT_NISM,True
P9730,E1459,7,3,97108,0.81,6,6,CS,CS,CS_NGT_NISM,True
P9731,E1460,7,3,97108,0.46,6,6,CS,CS,CS_NGT_NISM,True
P9732,E1460,7,3,97108,0.3,6,6,CS,CS,CS_NGT_NISM,True
P9733,E1460,7,3,97108,0.67,17,17,PN,PN,PN_PIQ,True
P9734,E1460,7,3,97108,0.31,6,6,CS,CS,CS_NGT_NISM,True
P9735,E1460,7,3,97108,0.58,17,17,PN,PN,PN_PIQ,True
P9736,E1460,7,3,97108,0.52,17,17,PN,PN,PN_PIQ,True
P9737,E1461,7,3,97112,0.15,11,11,MA,MA,MA_ROTA,True
P9738,E1461,7,3,97112,0.47,6,6,CS,CS,CS_NGT_NISM,True
P9739,E1461,7,3,97112,0.43,16,16,PN,PN,PN_PIQ,True
P9740,E1461,7,3,97112,0.97,16,16,PN,PN,PN_PIQ,True
P9741,E1461,7,3,97112,0.31,16,16,PN,PN,PN_PIQ,True
P9742,E1461,7,3,97112,0.79,6,6,CS,CS,CS_NGT_NISM,True
P9743,E1462,7,3,97126,1.74,6,6,CS,CS,CS_NGT_NISM,True
P9744,E1462,7,3,97126,2.15,16,16,PN,PN,PN_PIQ,True
P9745,E1462,7,3,97126,1.97,14,14,NC,NC,,False
P9746,E1462,7,3,97126,1.88,14,14,NC,NC,,False
P9747,E1463,4,1,97129,1.03,6,6,CS,CS,CS_NGT_NISM,True
P9748,E1463,4,1,97129,0.42,6,6,CS,CS,CS_NGT_NISM,True
P9749,E1463,4,1,97129,0.08,6,3,BC,BC,BC_BT,True
P9750,E1464,3,2,97122,1.63,10,6,CS,CS,CS_NGT_NISM,True
P9751,E1464,3,2,97122,0.87,10,16,PN,PN,PN_PIQ,True
P9752,E1464,3,2,97122,0.61,6,6,CS,CS,CS_NGT_NISM,True
P9753,E1465,7,3,97112,0.88,6,6,CS,CS,CS_NGT_NISM,True
P9754,E1465,7,3,97108,0.56,6,6,CS,CS,CS_NGT_NISM,True
P9755,E1466,4,1,97115,2.62,6,6,CS,CS,CS_NGT_NISM,True
P9756,E1466,4,1,97115,2.32,6,6,CS,CS,CS_NGT_NISM,True
P9757,E1466,4,1,97115,0.17,16,16,PN,PN,PN_PIQ,True
P9758,E1466,4,1,97115,0.49,16,16,PN,PN,PN_PIQ,True
P9759,E1466,4,1,97115,1.64,16,16,PN,PN,PN_PIQ,True
P9760,E1466,4,1,97115,0.6,6,6,CS,CS,CS_NGT_NISM,True
P9761,E1466,4,1,97115,2.08,6,6,CS,CS,CS_NGT_NISM,True
P9762,E1467,4,1,97118,0.95,10,10,JA,NC,,False
P9763,E1467,4,1,97118,1.59,6,6,CS,CS,CS_NGT_NISM,True
P9764,E1467,4,1,97118,0.33,6,3,BC,BC,BC_BT,True
P9765,E1467,4,1,97118,0.62,10,10,JA,NC,,False
P9766,E1467,4,1,97118,0.16,10,10,JA,NC,,False
P9767,E1468,3,2,97119,0.21,11,11,MA,MA,MA_ROTA,True
P9768,E1468,3,2,97119,0.36,6,6,CS,CS,CS_NGT_NISM,True
P9769,E1468,3,2,97119,0.44,6,6,CS,CS,CS_NGT_NISM,True
P9770,E1468,3,2,97119,2.57,6,6,CS,CS,CS_NGT_NISM,True
P9771,E1468,3,2,97119,2.84,16,16,PN,PN,PN_PIQ,True
P9772,E1468,3,2,97119,0.88,11,10,JA,JA,JA,True
P9773,E1468,3,2,97119,0.26,11,10,JA,JA,JA,True
P9774,E1468,3,2,97119,0.78,11,10,JA,JA,JA,True
P9775,E1468,3,2,97119,2.18,6,11,MA,MA,MA_ROTA,True
P9776,E1468,3,2,97119,5.37,6,6,CS,CS,CS_NGT_NISM,True
P9777,E1468,3,2,97119,0.39,6,6,CS,CS,CS_NGT_NISM,True
P9778,E1469,1,2,97101,2.25,6,6,CS,CS,CS_NGT_NISM,True
P9779,E1469,1,2,97101,0.19,17,17,PN,PN,PN_PIQ,True
P9780,E1469,1,2,97101,0.5,10,11,MA,MA,MA_ROTA,True
P9781,E1469,1,2,97101,0.51,6,6,CS,CS,CS_NGT_NISM,True
P9782,E1469,1,2,97101,0.18,17,17,PN,PN,PN_PIQ,True
P9783,E1469,1,2,97101,0.11,17,17,PN,PN,PN_PIQ,True
P9784,E1469,1,2,97101,2.03,6,6,CS,CS,CS_NGT_NISM,True
P9785,E1469,1,2,97101,0.22,6,6,CS,CS,CS_NGT_NISM,True
P9786,E1469,1,2,97101,1.34,6,6,CS,CS,CS_NGT_NISM,True
P9787,E1470,4,1,97129,0.69,6,6,CS,CS,CS_NGT_NISM,True
P9788,E1470,4,1,97129,0.21,17,17,PN,PN,PN_PIQ,True
P9789,E1470,4,1,97129,0.6,17,17,PN,PN,PN_PIQ,True
P9790,E1470,4,1,97129,0.15,10,10,JA,NC,,False
P9791,E1470,4,1,97129,0.07,11,11,MA,MA,MA_ROTA,True
P9792,E1471,3,2,97119,2.64,10,10,JA,NC,,False
P9793,E1471,3,2,97119,0.42,10,10,JA,NC,,False
P9794,E1472,3,2,97122,0.26,11,11,MA,MA,MA_ROTA,True
P9795,E1472,3,2,97122,0.57,16,16,PN,PN,PN_PIQ,True
P9796,E1472,3,2,97122,1.72,6,6,CS,CS,CS_NGT_NISM,True
P9797,E1472,3,2,97122,0.68,6,6,CS,CS,CS_NGT_NISM,True
P9798,E1473,4,1,97115,4.29,6,6,CS,CS,CS_NGT_NISM,True
P9799,E1474,4,1,97129,0.69,6,6,CS,CS,CS_NGT_NISM,True
P9800,E1474,4,1,97129,1.29,6,6,CS,CS,CS_NGT_NISM,True
P9801,E1474,4,1,97129,0.39,10,10,JA,NC,,False
P9802,E1474,4,1,97129,0.22,10,10,JA,NC,,False
P9803,E1474,4,1,97129,0.07,6,6,CS,CS,CS_NGT_NISM,True
P9804,E1475,3,2,97102,0.67,6,6,CS,CS,CS_NGT_NISM,True
P9805,E1475,3,2,97102,1.42,6,6,CS,CS,CS_NGT_NISM,True
P9806,E1475,3,2,97102,0.71,6,6,CS,CS,CS_NGT_NISM,True
P9807,E1475,3,2,97119,0.34,17,17,PN,PN,PN_PIQ,True
P9808,E1475,3,2,97102,1.13,6,6,CS,CS,CS_NGT_NISM,True
P9809,E1476,3,2,97122,0.74,11,6,CS,CS,CS_NGT_NISM,True
P9810,E1476,3,2,97122,0.29,12,12,MA,MA,MA_ROTA,True
P9811,E1476,3,2,97122,0.69,6,6,CS,CS,CS_NGT_NISM,True
P9812,E1476,3,2,97122,3.56,6,6,CS,CS,CS_NGT_NISM,True
P9813,E1476,3,2,97122,0.05,6,6,CS,CS,CS_NGT_NISM,True
P9814,E1476,3,2,97122,0.44,6,6,CS,CS,CS_NGT_NISM,True
P9815,E1476,3,2,97122,0.49,6,6,CS,CS,CS_NGT_NISM,True
P9816,E1476,3,2,97122,0.08,11,11,MA,MA,MA_ROTA,True
P9817,E1476,3,2,97122,0.24,6,6,CS,CS,CS_NGT_NISM,True
P9818,E1476,3,2,97122,0.14,12,12,MA,MA,MA_ROTA,True
P9819,E1476,3,2,97122,0.14,6,6,CS,CS,CS_NGT_NISM,True
P9820,E1476,3,2,97122,0.4,6,6,CS,CS,CS_NGT_NISM,True
P9821,E1477,4,1,97103,0.84,6,6,CS,CS,CS_NGT_NISM,True
P9822,E1478,3,2,97102,1.7,6,6,CS,CS,CS_NGT_NISM,True
P9823,E1478,3,2,97102,0.91,10,10,JA,NC,,False
P9824,E1478,3,2,97102,0.45,6,6,CS,CS,CS_NGT_NISM,True
P9825,E1478,3,2,97102,0.53,6,6,CS,CS,CS_NGT_NISM,True
P9826,E1478,3,2,97102,0.47,6,6,CS,CS,CS_NGT_NISM,True
P9827,E1478,3,2,97102,2.9,4,10,JA,JA,JA,True
P9828,E1478,3,2,97102,1.0,4,10,JA,JA,JA,True
P9829,E1479,4,1,97129,1.2,6,6,CS,CS,CS_NGT_NISM,True
P9830,E1479,4,1,97129,0.85,14,14,NC,NC,,False
P9831,E1479,4,1,97129,1.64,6,6,CS,CS,CS_NGT_NISM,True
P9832,E1479,4,1,97129,0.32,17,17,PN,PN,PN_PIQ,True
P9833,E1479,4,1,97129,0.92,6,6,CS,CS,CS_NGT_NISM,True
P9834,E1479,4,1,97129,2.26,16,16,PN,PN,PN_PIQ,True
P9835,E1480,7,3,97108,0.25,6,6,CS,CS,CS_NGT_NISM,True
P9836,E1480,7,3,97108,0.81,6,6,CS,CS,CS_NGT_NISM,True
P9837,E1480,7,3,97108,0.77,16,16,PN,PN,PN_PIQ,True
P9838,E1481,7,3,97126,0.65,6,6,CS,CS,CS_NGT_NISM,True
P9839,E1482,3,2,97102,1.78,6,6,CS,CS,CS_NGT_NISM,True
P9840,E1482,3,2,97102,1.41,14,14,NC,NC,,False
P9841,E1482,3,2,97102,1.03,14,14,NC,NC,,False
P9842,E1482,3,2,97102,0.3,0,14,NC,NC,,False
P9843,E1483,3,2,97102,1.27,6,6,CS,CS,CS_NGT_NISM,True
P9844,E1483,3,2,97102,0.34,10,10,JA,NC,,False
P9845,E1483,3,2,97102,1.29,6,6,CS,CS,CS_NGT_NISM,True
P9846,E1483,3,2,97102,3.96,16,16,PN,PN,PN_PIQ,True
P9847,E1483,3,2,97102,0.21,16,16,PN,PN,PN_PIQ,True
P9848,E1483,3,2,97102,0.14,14,14,NC,NC,,False
P9849,E1483,3,2,97102,0.61,6,6,CS,CS,CS_NGT_NISM,True
P9850,E1483,3,2,97102,0.2,18,18,IG,IG,IG_PLA,True
P9851,E1484,3,2,97122,1.15,6,6,CS,CS,CS_NGT_NISM,True
P9852,E1484,3,2,97102,0.83,6,6,CS,CS,CS_NGT_NISM,True
P9853,E1484,3,2,97102,0.96,6,6,CS,CS,CS_NGT_NISM,True
P9854,E1485,4,1,97129,0.57,6,6,CS,CS,CS_NGT_NISM,True
P9855,E1485,4,1,97129,1.22,14,14,NC,NC,,False
P9856,E1485,4,1,97129,5.32,6,6,CS,CS,CS_NGT_NISM,True
P9857,E1485,4,1,97129,1.66,14,14,NC,NC,,False
P9858,E1485,4,1,97129,2.38,6,6,CS,CS,CS_NGT_NISM,True
P9859,E1485,4,1,97129,5.09,6,6,CS,CS,CS_NGT_NISM,True
P9860,E1485,4,1,97129,5.13,6,6,CS,CS,CS_NGT_NISM,True
P9861,E1485,4,1,97129,2.96,6,6,CS,CS,CS_NGT_NISM,True
P9862,E1485,4,1,97129,1.46,14,14,NC,NC,,False
P9863,E1485,4,1,97129,5.45,6,6,CS,CS,CS_NGT_NISM,True
P9864,E1485,4,1,97129,4.67,6,6,CS,CS,CS_NGT_NISM,True
P9865,E1485,4,1,97129,9.0,6,6,CS,CS,CS_NGT_NISM,True
P9866,E1485,4,1,97129,1.54,6,6,CS,CS,CS_NGT_NISM,True
P9867,E1485,4,1,97129,0.86,14,14,NC,NC,,False
P9868,E1485,4,1,97129,2.18,14,14,NC,NC,,False
P9869,E1485,4,1,97129,0.43,6,6,CS,CS,CS_NGT_NISM,True
P9870,E1485,4,1,97129,6.94,6,6,CS,CS,CS_NGT_NISM,True
P9871,E1485,4,1,97129,0.9,6,6,CS,CS,CS_NGT_NISM,True
P9872,E1485,4,1,97129,1.34,14,14,NC,NC,,False
P9873,E1485,4,1,97129,3.46,6,6,CS,CS,CS_NGT_NISM,True
P9874,E1485,4,1,97129,2.18,6,6,CS,CS,CS_NGT_NISM,True
P9875,E1485,4,1,97129,3.99,6,6,CS,CS,CS_NGT_NISM,True
P9876,E1485,4,1,97129,7.3,14,14,NC,NC,,False
P9877,E1485,4,1,97129,1.94,6,6,CS,CS,CS_NGT_NISM,True
P9878,E1485,4,1,97129,2.23,6,6,CS,CS,CS_NGT_NISM,True
P9879,E1485,4,1,97129,6.86,6,6,CS,CS,CS_NGT_NISM,True
P9880,E1485,4,1,97129,7.35,14,14,NC,NC,,False
P9881,E1485,4,1,97129,1.33,14,14,NC,NC,,False
P9882,E1485,4,1,97129,2.13,14,14,NC,NC,,False
P9883,E1485,4,1,97129,0.9,14,14,NC,NC,,False
P9884,E1485,4,1,97129,2.36,14,14,NC,NC,,False
P9885,E1485,4,1,97129,2.26,14,14,NC,NC,,False
P9886,E1485,4,1,97129,2.35,14,14,NC,NC,,False
P9887,E1485,4,1,97129,2.27,14,14,NC,NC,,False
P9888,E1485,4,1,97129,0.39,14,14,NC,NC,,False
P9889,E1485,4,1,97129,1.2,6,6,CS,CS,CS_NGT_NISM,True
P9890,E1485,4,1,97129,4.6,6,6,CS,CS,CS_NGT_NISM,True
P9891,E1485,4,1,97129,1.35,6,6,CS,CS,CS_NGT_NISM,True
P9892,E1485,4,1,97129,0.63,14,14,NC,NC,,False
P9893,E1485,4,1,97129,0.49,14,14,NC,NC,,False
P9894,E1485,4,1,97129,0.69,14,14,NC,NC,,False
P9895,E1485,4,1,97129,2.2,14,14,NC,NC,,False
P9896,E1485,4,1,97129,1.36,14,14,NC,NC,,False
P9897,E1485,4,1,97129,0.95,14,14,NC,NC,,False
P9898,E1485,4,1,97129,1.64,6,14,NC,NC,,False
P9899,E1485,4,1,97129,4.94,14,14,NC,NC,,False
P9900,E1485,4,1,97129,1.62,14,14,NC,NC,,False
P9901,E1485,4,1,97129,6.19,6,6,CS,CS,CS_NGT_NISM,True
P9902,E1485,4,1,97129,0.67,14,14,NC,NC,,False
P9903,E1485,4,1,97129,1.11,6,6,CS,CS,CS_NGT_NISM,True
P9904,E1485,4,1,97129,5.11,14,14,NC,NC,,False
P9905,E1485,4,1,97129,0.75,6,6,CS,CS,CS_NGT_NISM,True
P9906,E1485,4,1,97129,0.65,6,6,CS,CS,CS_NGT_NISM,True
P9907,E1485,4,1,97129,2.02,14,14,NC,NC,,False
P9908,E1485,4,1,97129,48.55,14,14,NC,NC,,False
P9909,E1485,4,1,97129,9.51,14,14,NC,NC,,False
P9910,E1485,4,1,97129,1.47,14,14,NC,NC,,False
P9911,E1485,4,1,97129,8.06,14,14,NC,NC,,False
P9912,E1485,4,1,97129,5.22,14,14,NC,NC,,False
P9913,E1485,4,1,97129,1.02,6,6,CS,CS,CS_NGT_NISM,True
P9914,E1485,4,1,97129,1.95,14,14,NC,NC,,False
P9915,E1485,4,1,97129,1.16,6,6,CS,CS,CS_NGT_NISM,True
P9916,E1485,4,1,97129,0.3,6,6,CS,CS,CS_NGT_NISM,True
P9917,E1485,4,1,97129,0.79,6,6,CS,CS,CS_NGT_NISM,True
P9918,E1485,4,1,97129,0.9,14,14,NC,NC,,False
P9919,E1485,4,1,97129,1.1,6,6,CS,CS,CS_NGT_NISM,True
P9920,E1485,4,1,97129,1.12,6,6,CS,CS,CS_NGT_NISM,True
P9921,E1485,4,1,97129,0.62,14,14,NC,NC,,False
P9922,E1485,4,1,97129,0.47,6,6,CS,CS,CS_NGT_NISM,True
P9923,E1485,4,1,97129,0.99,14,14,NC,NC,,False
P9924,E1485,4,1,97129,1.37,14,14,NC,NC,,False
P9925,E1485,4,1,97129,1.25,14,14,NC,NC,,False
P9926,E1485,4,1,97129,2.0,14,14,NC,NC,,False
P9927,E1485,4,1,97129,1.19,6,6,CS,CS,CS_NGT_NISM,True
P9928,E1485,4,1,97129,3.19,14,14,NC,NC,,False
P9929,E1485,4,1,97129,1.84,10,10,JA,NC,,False
P9930,E1485,4,1,97129,0.8,6,6,CS,CS,CS_NGT_NISM,True
P9931,E1485,4,1,97129,0.52,6,6,CS,CS,CS_NGT_NISM,True
P9932,E1485,4,1,97129,3.06,14,14,NC,NC,,False
P9933,E1485,4,1,97129,0.48,6,14,NC,NC,,False
P9934,E1485,4,1,97129,0.26,10,14,NC,NC,,False
P9935,E1485,4,1,97129,0.96,6,6,CS,CS,CS_NGT_NISM,True
P9936,E1485,4,1,97129,1.05,14,14,NC,NC,,False
P9937,E1485,4,1,97129,1.7,6,6,CS,CS,CS_NGT_NISM,True
P9938,E1485,4,1,97129,0.85,6,6,CS,CS,CS_NGT_NISM,True
P9939,E1485,4,1,97129,0.96,14,14,NC,NC,,False
P9940,E1485,4,1,97129,1.32,14,14,NC,NC,,False
P9941,E1485,4,1,97129,8.53,6,6,CS,CS,CS_NGT_NISM,True
P9942,E1485,4,1,97129,0.46,6,6,CS,CS,CS_NGT_NISM,True
P9943,E1485,4,1,97129,0.98,17,17,PN,PN,PN_PIQ,True
P9944,E1485,4,1,97129,1.56,0,10,JA,NC,,False
P9945,E1485,4,1,97129,0.49,6,6,CS,CS,CS_NGT_NISM,True
P9946,E1485,4,1,97129,0.31,6,6,CS,CS,CS_NGT_NISM,True
P9947,E1485,4,1,97129,1.25,6,6,CS,CS,CS_NGT_NISM,True
P9948,E1485,4,1,97129,0.73,17,17,PN,PN,PN_PIQ,True
P9949,E1486,4,1,97118,0.35,10,10,JA,NC,,False
P9950,E1486,5,1,97107,1.16,6,6,CS,CS,CS_NGT_NISM,True
P9951,E1486,4,1,97118,2.76,6,6,CS,CS,CS_NGT_NISM,True
P9952,E1486,4,1,97118,0.32,10,10,JA,NC,,False
P9953,E1486,4,1,97118,0.47,10,10,JA,NC,,False
P9954,E1486,4,1,97118,0.4,6,6,CS,CS,CS_NGT_NISM,True
P9955,E1486,4,1,97118,0.17,6,6,CS,CS,CS_NGT_NISM,True
P9956,E1486,3,2,97119,3.22,10,10,JA,NC,,False
P9957,E1486,4,1,97115,2.09,6,6,CS,CS,CS_NGT_NISM,True
P9958,E1486,1,2,97116,5.01,6,6,CS,CS,CS_NGT_NISM,True
P9959,E1486,1,2,97116,3.9,6,6,CS,CS,CS_NGT_NISM,True
P9960,E1486,3,2,97122,5.63,6,6,CS,CS,CS_NGT_NISM,True
P9961,E1486,3,2,97122,2.23,6,6,CS,CS,CS_NGT_NISM,True
P9962,E1486,4,1,97129,0.19,6,6,CS,CS,CS_NGT_NISM,True
P9963,E1486,5,1,97107,16.76,6,6,CS,CS,CS_NGT_NISM,True
P9964,E1486,3,2,97122,0.22,14,14,NC,NC,,False
P9965,E1486,4,1,97103,10.06,6,6,CS,CS,CS_NGT_NISM,True
P9966,E1486,3,2,97122,1.42,10,10,JA,NC,,False
P9967,E1486,1,2,97101,7.01,6,6,CS,CS,CS_NGT_NISM,True
P9968,E1486,4,1,97129,3.89,6,6,CS,CS,CS_NGT_NISM,True
P9969,E1486,4,1,97129,0.99,6,6,CS,CS,CS_NGT_NISM,True
P9970,E1487,4,1,97129,1.1,6,6,CS,CS,CS_NGT_NISM,True
P9971,E1487,4,1,97115,8.01,6,6,CS,CS,CS_NGT_NISM,True
P9972,E1487,4,1,97115,9.24,6,6,CS,CS,CS_NGT_NISM,True
P9973,E1487,4,1,97115,2.74,6,6,CS,CS,CS_NGT_NISM,True
P9974,E1487,4,1,97115,1.66,6,6,CS,CS,CS_NGT_NISM,True
P9975,E1487,4,1,97115,3.41,6,6,CS,CS,CS_NGT_NISM,True
P9976,E1487,4,1,97115,0.46,6,6,CS,CS,CS_NGT_NISM,True
P9977,E1487,4,1,97129,0.29,6,6,CS,CS,CS_NGT_NISM,True
P9978,E1487,4,1,97115,0.88,6,6,CS,CS,CS_NGT_NISM,True
P9979,E1488,3,2,97119,1.0,6,11,MA,MA,MA_ROTA,True
P9980,E1488,3,2,97119,1.14,13,11,MA,MA,MA_ROTA,True
P9981,E1488,3,2,97119,0.94,6,10,JA,JA,JA,True
P9982,E1488,3,2,97119,0.18,14,14,NC,NC,,False
P9983,E1488,3,2,97102,2.69,13,13,ME,ME,ME,True
P9984,E1488,3,2,97119,2.4,6,6,CS,CS,CS_NGT_NISM,True
P9985,E1488,3,2,97119,0.62,11,10,JA,JA,JA,True
P9986,E1488,3,2,97119,1.02,6,6,CS,CS,CS_NGT_NISM,True
P9987,E1488,3,2,97119,1.23,11,11,MA,MA,MA_ROTA,True
